29|42
29|82
29|77
29|39
29|99
29|41
29|25
29|31
62|41
62|24
62|79
62|42
62|23
62|25
62|39
62|16
62|95
62|29
53|57
53|24
53|74
53|49
53|75
53|27
53|98
53|11
53|42
69|57
69|39
69|79
69|21
69|74
69|31
69|28
69|41
27|79
27|99
27|83
27|25
27|49
27|75
27|46
49|82
49|77
49|81
49|16
49|61
49|68
33|74
33|72
33|28
33|73
33|17
46|94
46|33
46|28
46|61
41|46
41|16
41|82
57|25
57|42
42|77

94,28,25,26,39
79,49,23,21,24,35,11,76,28,31,89,42,29,26,98,74,41,57,27
23,89,53,28,11,14,27,74,75,17,25,61,57,69,32,94,44,84,85,98,62,29,72
31,39,76,41,21,24,35,95,99,43,83,46,77,16,48,33,82,73,56,68,84
76,49,46,83,68
23,89,75,29,25,19,42,31,39,79,76,41,21,49,24,35,95,99,43,83,46,77,16
25,85,89,31,14,29,74,57,28,26,72,11,23
89,29,25,19,42,26,31,39,79,76,41,21,49,24,35,95,99,83,46,77,48
11,82,27,81,57,62,85,56,28,44,94,69,53,61,17,23,84,14,98
21,49,24,35,95,99,43,83,46,77,16,48,33,82,73,56,68,32,84,81,17,85,14
48,73,56,68,85,44,94,72,11
56,32,84,14,44,94,61,72,57,23,75
95,43,46,77,16,48,33,82,73,56,32,81,17,14,44,61,53
85,14,44,94,61,69,53,72,74,57,98,28,27,11,62,23,89,75,29,25,42,26,31
79,46,99,76,11,31,25,41,29
95,99,43,77,48,82,56,84,17,94,61
26,83,48,43,99,79,46,16,24,42,35,49,41,95,75,89,77
27,61,69,44,85
56,84,85,14,44,61,72,57,98,28,27,11,23,89,75
73,82,56,68,24,84,41,77,95,16,46,49,99,35,76,83,81,33,17,32,43,85,21
69,84,89,25,75,17,62,11,32,85,44,23,28,72,14
24,33,85,77,95,43,16,94,14,32,61
85,69,14,23,57,27,31,74,42,53,98,29,25,19,62,28,72,26,89,61,11
21,49,24,35,95,99,43,83,46,77,16,48,33,82,73,68,32,84,81,17,85,14,44
76,77,99,95,24,82,26,79,68,48,42,73,83
24,31,74,72,75,11,62,19,23,39,28,76,21,41,98,49,27,42,25,57,89,79,29
53,28,19,89,62,31,11,41,27,25,76
99,43,83,48,56,68,81,17,44,94,53
68,32,84,81,17,85,14,44,94,61,69,53,72,57,98,28,27,62,23,89,29
56,83,35,49,46,39,31,84,33
43,83,16,48,82,56,32,84,17,44,94,61,69,72,74
44,57,27,68,72,28,98,32,14,73,94,56,89,84,74,53,11
23,89,75,29,25,19,42,26,31,39,79,76,41,21,49,24,35,95,99,43,83,46,16
46,16,48,33,82,73,56,68,32,84,81,17,85,14,44,94,61,69,53,72,74,57,98
68,24,17,43,83,56,49,82,44,94,95,85,99,84,46,48,35,32,81,77,33,16,14
16,68,73,33,44,28,81,61,17,94,27,56,72,69,14
95,29,99,16,31,49,23
26,83,43,95,89
74,98,27,11,23,89,75,29,26
27,95,23,49,43,28,39
14,99,94,24,68,81,33,73,82,77,32,84,85,17,46,95,44,56,49,43,48,83,16
73,56,81,17,85,44,94,61,69,74,98,27,23
21,24,99,43,83,46,16,48,82,68,32,84,81,17,85,14,44
17,44,61,72,74,98,28,11,23,89,29,25,26
41,29,79,89,39,76,75,43,25,77,48,31,19,49,46,42,83
42,79,43,33,99,31,24,21,73,76,39,49,19,82,25,83,46,95,41
32,94,61,69,53,57,28,62,25
61,69,53,72,29,25,26,31,39,79,41
99,83,77,56,68,32,17,85,14,61,72
26,31,39,41,49,24,35,95,99,46,77,16,48,33,82,73,56,68,32
74,53,68,72,43,83,17,81,73,56,33,82,61
28,27,11,75,42,26,31,79,76,41,21,49,99
84,44,85,72,74,27,19,25,75,62,89
24,35,95,83,46,77,16,33,32,81,17
32,68,73,53,61,28,72,48,33,85,44,11,69,74,84,27,57,56,81,82,17
81,19,44,85,74,14,75,27,28,62,42,29,69,98,53,94,11,23,72
75,29,42,31,24,43,33
62,76,35,49,98,99,25,27,26,79,19,31,28,95,23
83,33,99,77,41,25,49,21,31
53,29,42,26,76
44,85,83,99,94,35,73,46,84,61,48,33,82,14,68,69,77,16,81,56,32,95,17
29,25,19,26,31,79,21,49,24,95,46,77,33
95,24,11,75,31,79,39,57,23
81,17,85,14,44,94,61,69,53,72,74,57,98,28,27,11,62,23,75,29,25,19,42
25,41,21,49,24,43,77,82,73
43,83,46,33,68,85,74
14,73,53,68,56,62,98,33,44,72,28,32,81,61,57,82,17,69,84,85,27,74,11
83,16,33,82,32,84,81,44,57
48,73,68,32,81,17,85,94,69,74,57,28,11
62,23,75,25,19,42,79,76,24,35,77
79,27,11,75,42,95,41,25,39,29,24,35,28,76,89,23,49,31,62,19,98,21,99
74,57,98,28,62,89,75,25,26,39,79,76,41,24,35
84,25,94,81,27,57,19,98,23
68,84,16,41,46,83,35,21,48,81,73,14,95,82,33
77,16,48,33,73,56,68,84,81,17,85,14,44,94,61,69,53,72,57,98,28
81,11,89,94,68,74,85
82,73,56,32,17,69,72,28,62
19,39,79,76,41,24,43,48,33,73,56
76,41,21,49,24,35,95,99,43,83,77,33,82,73,56,68,32,84,81,17,85
19,23,57,76,79,26,35,95,62,28,75,42,98,21,24
76,26,39,68,43,82,56,21,32
29,94,89,11,26,39,23,72,25,44,19,69,61,79,75
16,42,82,95,31,99,49
69,82,84,98,68,81,62,85,61,57,53,33,72,44,94
27,11,62,89,75,29,19,42,79,76,49,24,35,95,99,43,83
17,28,98,42,81,23,29,53,19
24,35,95,99,83,77,48,82,68,32,84,81,17,85,44,94,61
24,46,26,49,83,77,76,39,31
77,83,73,39,35,33,48,79,19,43,24,76,49,31,95,46,99,21,82,42,41,56,16
61,57,98,23,75,29,19,79,41
35,28,23,24,39,21,99,89,19,27,11,42,41,98,26,31,95,76,79
31,79,21,35,43,83,77,33,82,73,56,32,84
76,21,35,95,46,82,85
85,23,57,89,69,73,11,53,32,68,14,62,94,17,84,44,98,81,56,74,72
28,19,98,29,76,62,26,53,89,23,49,11,21
41,21,49,24,35,95,99,43,83,46,77,16,48,33,82,56,68,32,84,81,17,85,14
68,83,56,72,32,74,85,94,33,69,57,53,17,84,77,82,44,81,14,16,61,46,73
43,19,35,76,62,83,99,49,89,95,23,24,27,42,41,79,39
95,43,32,84,61
41,21,49,24,35,95,99,43,46,77,16,48,82,56,68,32,81,17,14
62,25,84,57,32,17,85
11,62,23,89,19,42,39,79,41,24,43,83,46
28,43,76,95,25,62,79,29,31,89,26
77,16,33,82,73,56,68,81,17,85,61,57,28
14,44,61,53,74,98,28,62,89,75,25,31,39
46,17,44,98,69,74,48,56,53,72,61,73,84,33,81,16,85,57,68,94,82,14,77
57,98,72,62,53,79,23,76,25,39,21,89,26,49,41,27,28,74,29,31,42
74,28,53,31,61,29,27,26,57
73,68,84,85,14,44,61,69,28,11,89
29,31,28,11,62,27,19,57,76,53,23,89,41,98,42,74,72,49,79,26,21,39,75
75,27,29,42,89,53,11,44,69,19,23,26,72,74,79,31,25,94,39,28,98,61,57
48,81,46,95,77,68,43,85,14,32,83,35,56,84,49,17,94,33,82
26,28,23,49,24,11,72,79,25
76,21,49,24,35,95,99,83,46,77,48,33,82,73,56,68,84,81,85
42,26,31,39,79,76,41,21,49,35,95,99,43,83,46,77,16,48,33,82,73,56,68
42,29,21,24,25,82,77,19,43,79,31,41,48
57,21,23,98,28,75,41,19,72,74,27
27,44,69,56,74,73,32,72,14,28,62,82,68,57,11,85,98,81,94,17,23
46,16,48,33,84,81,17,85,44,72,74,57,98
85,14,44,94,61,69,53,72,74,57,28,27,11,89,75,29,25,19,42
26,39,41,79,23,19,49,35,99,43,75,89,31,46,11
75,29,69,62,53,72,44,11,81,25,85,17,61,94,28,89,57
72,74,57,98,28,27,11,62,23,89,75,29,25,19,42,26,39,79,76,41,21,49,24
48,35,41,81,33,82,49,79,73,99,95,24,32,21,43,84,76,77,46,56,16
82,24,41,25,29,21,39,48,16,35,33,49,42,19,46
94,69,53,72,74,57,98,28,27,11,62,23,75,29,25,19,42,26,31,79,76
81,17,85,14,44,94,61,69,53,72,74,57,98,28,27,11,62,23,75,29,25,19,42
68,53,32,27,33,81,48,14,44,72,94,57,28,84,82,74,16,17,61,98,69,73,56
48,33,82,56,68,32,84,81,17,14,94,61,69,53,72,74,57,27,11
79,39,89,21,27,11,42,76,25,95,26,75,23,99,41
26,17,19,53,14,61,29,44,69,98,85,94,27,72,42,57,89,74,75,62,11,23,28
41,62,21,39,23,11,31,29,95
23,89,75,29,25,19,42,26,31,79,76,41,21,49,24,35,95,99,43,77,16
76,49,35,43,33,32,85
44,89,98,28,25,94,19,79,39,53,31
74,27,84,98,82,72,44,33,17,85,94,61,14,53,11,62,69,81,56,32,28,68,73
39,79,24,35,99,16,73,56,68,84,81
84,17,14,69,27,11,23
41,61,62,26,79,57,42,76,89,53,19
44,94,61,57,75,25,31,39,79
77,16,48,33,73,56,68,32,84,81,17,85,14,44,94,61,69,53,72,74,57,98,28
43,83,46,77,16,48,82,73,56,32,84,81,44,94,69,72,74
48,77,21,42,25,33,16
23,89,29,25,19,42,26,31,39,76,21,35,99,43,83,46,77
27,11,62,23,89,75,29,25,19,39,79,76,41,49,24,35,99,43,83
84,82,41,56,32,76,46,48,16,99,95,81,17,43,49,68,83,77,35
57,98,27,11,62,23,89,75,26,39,79,41,21
16,48,33,73,56,68,32,84,81,17,85,94,61,53,72,74,57,98,28
35,95,43,83,46,77,16,48,33,82,73,56,68,32,84,81,17,85,14,44,94,61,69
48,33,73,32,84,81,17,85,94,61,69,72,57,98,28,27,11
83,17,41,99,48,73,43,82,56,76,68,33,24
61,44,72,82,48,32,17
21,44,84,33,68,32,17
95,48,81,35,83,77,32,61,84
29,69,28,11,23,72,81,57,75,53,74,17,94,98,25,84,14,19,44,27,85
27,89,72,98,24,26,28,21,49,75,76,62,74
49,24,43,48,33,73,81,17,85,14,44
41,21,43,83,77,33,56
14,72,27,89,75,31,39
49,95,11,75,76,41,25,99,89,24,19,42,27,23,35,98,28
35,33,99,19,82,79,83,21,49,42,48,25,46,26,39,31,16
19,26,46,77,33,82,56
53,89,74,85,61,28,62,44,94,75,19,57,11,98,72,31,25,27,69,26,23
84,28,85,11,74,75,14,23,72,89,17
35,95,99,77,16,48,33,82,73,56,32,84,17,85,14,44,94,61,69
83,56,82,35,76,68,48,95,73,16,26,39,46,99,41
16,39,46,83,26,73,82,79,99,21,33
83,21,26,16,42,99,48,24,35,56,76,19,73,33,39,79,31
35,98,76,21,28,11,19,74,24,25,62
23,89,75,25,19,42,26,31,39,79,76,41,21,49,24,35,95,99,43,83,46,77,16
41,21,24,99,43,83,46,16,33,82,73,84,17,85,14
56,73,82,77,48,46,49,95,21,83,79,24,32,41,33,16,43,26,35,31,68,76,99
61,69,53,72,28,27,89,19,41
94,61,53,98,62,31,76
28,23,41,27,19,25,62,53,26,21,79,49,98,29,57,72,39
84,56,99,21,48,24,81,82,35,32,16,76,68,17,83,43,41
43,33,99,95,24,35,46,61,56
29,39,24,43,77,33,82
61,57,27,44,69,75,79,39,23,94,25,19,74,28,29,89,53
56,84,17,85,61,69,53,74,57,98,28,27,11,62,23,89,75
46,49,77,48,25,35,83,29,42,41,19,26,89,75,99,76,43,39,79,24,95,21,16
61,69,53,72,57,98,28,27,11,62,23,75,25,19,42,26,79,76,41
29,25,42,79,21,24,99,43,16,48,33
83,46,77,16,48,82,73,56,68,84,81,17,14,94,69,53,72,74,57
79,53,98,19,39,75,62,42,25,49,23,11,28,31,21
73,56,68,17,14,44,94,61,69,53,72,74,57,28,27,11,62,23,89
23,75,29,61,62,25,69,72,32,44,89,84,74,28,53
82,73,56,68,32,84,81,85,94,61,69,72,57,28,27,11,62
73,82,95,42,41,26,43,24,31,35,79,25,33,76,19,77,39,16,99
42,28,31,98,25,27,26,23,49,99,75,79,19,62,89,29,41,76,39,11,95
35,31,27,21,24,25,19,75,43,11,49,23,76,28,99
79,31,48,42,99,95,43,77,21,33,83,16,26,46,24,35,76,68,56
95,83,49,24,73,77,48,68,16,82,43,84,44,32,35
84,81,17,14,94,69,53,72,74,57,27,62,23,89,29,25,19
33,82,56,68,32,84,81,14,44,94,61,53,74,57,98,28,62
48,33,82,56,32,84,81,17,85,14,44,69,72,98,28
72,84,68,61,99,77,33,32,48
29,25,19,31,39,79,21,49,24,95,99,43,46,77,16,33,82
62,23,29,19,42,26,49,99,83
31,39,79,41,21,35,99,46,73
24,46,49,29,39,19,35,21,48,77,99,26,83,31,82,41,76,33,25,16,95,42,79
77,79,16,82,56,48,33,35,21,43,24,46,99,68,41,49,83,84,95
42,26,31,39,79,76,41,49,24,35,99,43,83,46,77,16,48,33,73,56,68
19,44,72,23,94,14,74,62,42,85,27,61,29,28,11,89,75,57,25,81,69,53,98
